,error,params,model_name,base_arch,input_size,factor,distortion
70,0.8861348032951355,2041872,mobilenetv3_small_075,mobilenetv3,224,0.23999999463558197,Noise
71,0.8210574984550476,2041872,mobilenetv3_small_075,mobilenetv3,224,0.20000000298023224,Noise
72,0.7263611555099487,2041872,mobilenetv3_small_075,mobilenetv3,224,0.1599999964237213,Noise
73,0.6073413491249084,2041872,mobilenetv3_small_075,mobilenetv3,224,0.119999997317791,Noise
74,0.4907981753349304,2041872,mobilenetv3_small_075,mobilenetv3,224,0.07999999821186066,Noise
75,0.40794137120246887,2041872,mobilenetv3_small_075,mobilenetv3,224,0.03999999910593033,Noise
76,0.35732120275497437,2041872,mobilenetv3_small_075,mobilenetv3,224,0.0,Noise
77,0.991523027420044,1593224,mobilenetv3_small_050,mobilenetv3,224,0.38999998569488525,Noise
78,0.9846367835998536,1593224,mobilenetv3_small_050,mobilenetv3,224,0.3499999940395355,Noise
79,0.9760591387748718,1593224,mobilenetv3_small_050,mobilenetv3,224,0.3100000023841858,Noise
80,0.9611791372299194,1593224,mobilenetv3_small_050,mobilenetv3,224,0.27000001072883606,Noise
81,0.9411042332649232,1593224,mobilenetv3_small_050,mobilenetv3,224,0.23999999463558197,Noise
82,0.8967058658599854,1593224,mobilenetv3_small_050,mobilenetv3,224,0.20000000298023224,Noise
83,0.8247020244598389,1593224,mobilenetv3_small_050,mobilenetv3,224,0.1599999964237213,Noise
84,0.7163941860198975,1593224,mobilenetv3_small_050,mobilenetv3,224,0.119999997317791,Noise
85,0.598622739315033,1593224,mobilenetv3_small_050,mobilenetv3,224,0.07999999821186066,Noise
86,0.4953487515449524,1593224,mobilenetv3_small_050,mobilenetv3,224,0.03999999910593033,Noise
87,0.431962788105011,1593224,mobilenetv3_small_050,mobilenetv3,224,0.0,Noise
88,0.9223179817199708,350196968,convnext_xlarge,convnext,288,0.38999998569488525,Noise
89,0.8630194664001465,350196968,convnext_xlarge,convnext,288,0.3499999940395355,Noise
90,0.746758222579956,350196968,convnext_xlarge,convnext,288,0.3100000023841858,Noise
91,0.5346125960350037,350196968,convnext_xlarge,convnext,288,0.27000001072883606,Noise
92,0.34018605947494507,350196968,convnext_xlarge,convnext,288,0.23999999463558197,Noise
93,0.20189674198627472,350196968,convnext_xlarge,convnext,288,0.20000000298023224,Noise
94,0.17318379878997803,350196968,convnext_xlarge,convnext,288,0.1599999964237213,Noise
95,0.15496134757995603,350196968,convnext_xlarge,convnext,288,0.119999997317791,Noise
96,0.14320231974124908,350196968,convnext_xlarge,convnext,288,0.07999999821186066,Noise
97,0.13347697257995603,350196968,convnext_xlarge,convnext,288,0.03999999910593033,Noise
98,0.12659068405628204,350196968,convnext_xlarge,convnext,288,0.0,Noise
99,0.7847937941551208,28589128,convnext_tiny,convnext,288,0.38999998569488525,Noise
100,0.7049975991249084,28589128,convnext_tiny,convnext,288,0.3499999940395355,Noise
101,0.6193017363548279,28589128,convnext_tiny,convnext,288,0.3100000023841858,Noise
102,0.5311090350151062,28589128,convnext_tiny,convnext,288,0.27000001072883606,Noise
103,0.4625080525875091,28589128,convnext_tiny,convnext,288,0.23999999463558197,Noise
104,0.3751812279224396,28589128,convnext_tiny,convnext,288,0.20000000298023224,Noise
105,0.29725757241249084,28589128,convnext_tiny,convnext,288,0.1599999964237213,Noise
106,0.2346569001674652,28589128,convnext_tiny,convnext,288,0.119999997317791,Noise
107,0.19295667111873627,28589128,convnext_tiny,convnext,288,0.07999999821186066,Noise
108,0.16861307621002197,28589128,convnext_tiny,convnext,288,0.03999999910593033,Noise
109,0.15540431439876556,28589128,convnext_tiny,convnext,288,0.0,Noise
110,0.5800177454948425,50223688,convnext_small,convnext,288,0.38999998569488525,Noise
111,0.4950265884399414,50223688,convnext_small,convnext,288,0.3499999940395355,Noise
112,0.41593506932258606,50223688,convnext_small,convnext,288,0.3100000023841858,Noise
113,0.35317331552505493,50223688,convnext_small,convnext,288,0.27000001072883606,Noise
114,0.31088918447494507,50223688,convnext_small,convnext,288,0.23999999463558197,Noise
115,0.2635309398174286,50223688,convnext_small,convnext,288,0.20000000298023224,Noise
116,0.22523356974124908,50223688,convnext_small,convnext,288,0.1599999964237213,Noise
117,0.19988322257995603,50223688,convnext_small,convnext,288,0.119999997317791,Noise
118,0.17706990242004397,50223688,convnext_small,convnext,288,0.07999999821186066,Noise
119,0.1610421985387802,50223688,convnext_small,convnext,288,0.03999999910593033,Noise
120,0.1466253250837326,50223688,convnext_small,convnext,288,0.0,Noise
121,0.9636759161949158,9045672,convnext_pico,convnext,288,0.38999998569488525,Noise
122,0.9470239877700806,9045672,convnext_pico,convnext,288,0.3499999940395355,Noise
123,0.9197406768798828,9045672,convnext_pico,convnext,288,0.3100000023841858,Noise
124,0.8684358596801758,9045672,convnext_pico,convnext,288,0.27000001072883606,Noise
125,0.8089964389801025,9045672,convnext_pico,convnext,288,0.23999999463558197,Noise
126,0.6824057698249817,9045672,convnext_pico,convnext,288,0.20000000298023224,Noise
127,0.5113764405250549,9045672,convnext_pico,convnext,288,0.1599999964237213,Noise
128,0.3547036051750183,9045672,convnext_pico,convnext,288,0.119999997317791,Noise
129,0.26854461431503296,9045672,convnext_pico,convnext,288,0.07999999821186066,Noise
130,0.21997825801372528,9045672,convnext_pico,convnext,288,0.03999999910593033,Noise
131,0.19718508422374725,9045672,convnext_pico,convnext,288,0.0,Noise
132,0.8909874558448792,15593560,convnext_nano,convnext,288,0.38999998569488525,Noise
133,0.8203326463699341,15593560,convnext_nano,convnext,288,0.3499999940395355,Noise
134,0.729824423789978,15593560,convnext_nano,convnext,288,0.3100000023841858,Noise
135,0.6280807256698608,15593560,convnext_nano,convnext,288,0.27000001072883606,Noise
136,0.5480226874351501,15593560,convnext_nano,convnext,288,0.23999999463558197,Noise
137,0.4417082667350769,15593560,convnext_nano,convnext,288,0.20000000298023224,Noise
138,0.35273033380508423,15593560,convnext_nano,convnext,288,0.1599999964237213,Noise
139,0.27700144052505493,15593560,convnext_nano,convnext,288,0.119999997317791,Noise
140,0.2247905880212784,15593560,convnext_nano,convnext,288,0.07999999821186066,Noise
141,0.1906008422374725,15593560,convnext_nano,convnext,288,0.03999999910593033,Noise
142,0.1712709367275238,15593560,convnext_nano,convnext,288,0.0,Noise
143,0.9965770244598388,197767336,convnext_large,convnext,288,0.38999998569488525,Noise
144,0.9933754801750184,197767336,convnext_large,convnext,288,0.3499999940395355,Noise
145,0.9702198505401612,197767336,convnext_large,convnext,288,0.3100000023841858,Noise
146,0.7860623598098755,197767336,convnext_large,convnext,288,0.27000001072883606,Noise
147,0.4437419474124909,197767336,convnext_large,convnext,288,0.23999999463558197,Noise
148,0.23236146569252017,197767336,convnext_large,convnext,288,0.20000000298023224,Noise
149,0.18085534870624545,197767336,convnext_large,convnext,288,0.1599999964237213,Noise
150,0.1602972000837326,197767336,convnext_large,convnext,288,0.119999997317791,Noise
151,0.14690721035003662,197767336,convnext_large,convnext,288,0.07999999821186066,Noise
152,0.13698050379753113,197767336,convnext_large,convnext,288,0.03999999910593033,Noise
153,0.12959085404872894,197767336,convnext_large,convnext,288,0.0,Noise
154,0.99528831243515,5217784,convnext_femto,convnext,288,0.38999998569488525,Noise
155,0.9920465350151062,5217784,convnext_femto,convnext,288,0.3499999940395355,Noise
156,0.98552268743515,5217784,convnext_femto,convnext,288,0.3100000023841858,Noise
157,0.9724146127700806,5217784,convnext_femto,convnext,288,0.27000001072883606,Noise
158,0.951796054840088,5217784,convnext_femto,convnext,288,0.23999999463558197,Noise
159,0.8883900046348572,5217784,convnext_femto,convnext,288,0.20000000298023224,Noise
160,0.7245690822601318,5217784,convnext_femto,convnext,288,0.1599999964237213,Noise
161,0.4542525708675385,5217784,convnext_femto,convnext,288,0.119999997317791,Noise
162,0.29862678050994873,5217784,convnext_femto,convnext,288,0.07999999821186066,Noise
163,0.2403954565525055,5217784,convnext_femto,convnext,288,0.03999999910593033,Noise
164,0.21462225914001465,5217784,convnext_femto,convnext,288,0.0,Noise
165,0.6439875960350037,88591464,convnext_base,convnext,288,0.38999998569488525,Noise
166,0.5589964389801025,88591464,convnext_base,convnext,288,0.3499999940395355,Noise
167,0.45513853430747986,88591464,convnext_base,convnext,288,0.3100000023841858,Noise
168,0.346025288105011,88591464,convnext_base,convnext,288,0.27000001072883606,Noise
169,0.27172601222991943,88591464,convnext_base,convnext,288,0.23999999463558197,Noise
170,0.21383698284626007,88591464,convnext_base,convnext,288,0.20000000298023224,Noise
171,0.18619120121002197,88591464,convnext_base,convnext,288,0.1599999964237213,Noise
172,0.1705259382724762,88591464,convnext_base,convnext,288,0.119999997317791,Noise
173,0.15629027783870697,88591464,convnext_base,convnext,288,0.07999999821186066,Noise
174,0.1443701684474945,88591464,convnext_base,convnext,288,0.03999999910593033,Noise
175,0.1370207816362381,88591464,convnext_base,convnext,288,0.0,Noise
176,0.9905968308448792,3695520,convnext_atto,convnext,288,0.38999998569488525,Noise
177,0.9873751401901244,3695520,convnext_atto,convnext,288,0.3499999940395355,Noise
178,0.9806902408599854,3695520,convnext_atto,convnext,288,0.3100000023841858,Noise
179,0.9662129282951356,3695520,convnext_atto,convnext,288,0.27000001072883606,Noise
180,0.9426345229148864,3695520,convnext_atto,convnext,288,0.23999999463558197,Noise
181,0.8694829344749451,3695520,convnext_atto,convnext,288,0.20000000298023224,Noise
182,0.7111791372299194,3695520,convnext_atto,convnext,288,0.1599999964237213,Noise
183,0.4874556958675385,3695520,convnext_atto,convnext,288,0.119999997317791,Noise
184,0.33660197257995605,3695520,convnext_atto,convnext,288,0.07999999821186066,Noise
185,0.26198050379753113,3695520,convnext_atto,convnext,288,0.03999999910593033,Noise
186,0.22811292111873627,3695520,convnext_atto,convnext,288,0.0,Noise
187,0.6402424573898315,196532476,swin_large_patch4_window7_224,swin,224,0.38999998569488525,Noise
188,0.5507611036300659,196532476,swin_large_patch4_window7_224,swin,224,0.3499999940395355,Noise
189,0.4584004580974579,196532476,swin_large_patch4_window7_224,swin,224,0.3100000023841858,Noise
190,0.36843588948249817,196532476,swin_large_patch4_window7_224,swin,224,0.27000001072883606,Noise
191,0.3129027187824249,196532476,swin_large_patch4_window7_224,swin,224,0.23999999463558197,Noise
192,0.25485262274742126,196532476,swin_large_patch4_window7_224,swin,224,0.20000000298023224,Noise
193,0.21355509757995603,196532476,swin_large_patch4_window7_224,swin,224,0.1599999964237213,Noise
194,0.18260711431503296,196532476,swin_large_patch4_window7_224,swin,224,0.119999997317791,Noise
195,0.16237112879753113,196532476,swin_large_patch4_window7_224,swin,224,0.07999999821186066,Noise
196,0.14749114215373993,196532476,swin_large_patch4_window7_224,swin,224,0.03999999910593033,Noise
197,0.13528914749622345,196532476,swin_large_patch4_window7_224,swin,224,0.0,Noise
198,0.6961581707000732,87768224,swin_base_patch4_window7_224,swin,224,0.38999998569488525,Noise
199,0.6017436981201172,87768224,swin_base_patch4_window7_224,swin,224,0.3499999940395355,Noise
200,0.4929123818874359,87768224,swin_base_patch4_window7_224,swin,224,0.3100000023841858,Noise
201,0.39161163568496704,87768224,swin_base_patch4_window7_224,swin,224,0.27000001072883606,Noise
202,0.3384544253349304,87768224,swin_base_patch4_window7_224,swin,224,0.23999999463558197,Noise
203,0.2805050015449524,87768224,swin_base_patch4_window7_224,swin,224,0.20000000298023224,Noise
204,0.2348381131887436,87768224,swin_base_patch4_window7_224,swin,224,0.1599999964237213,Noise
205,0.20308472216129303,87768224,swin_base_patch4_window7_224,swin,224,0.119999997317791,Noise
206,0.17809681594371796,87768224,swin_base_patch4_window7_224,swin,224,0.07999999821186066,Noise
207,0.1616663932800293,87768224,swin_base_patch4_window7_224,swin,224,0.03999999910593033,Noise
208,0.14660519361495972,87768224,swin_base_patch4_window7_224,swin,224,0.0,Noise
209,0.7336098551750183,49606258,swin_small_patch4_window7_224,swin,224,0.38999998569488525,Noise
210,0.657880961894989,49606258,swin_small_patch4_window7_224,swin,224,0.3499999940395355,Noise
211,0.5711179375648499,49606258,swin_small_patch4_window7_224,swin,224,0.3100000023841858,Noise
212,0.4800056517124176,49606258,swin_small_patch4_window7_224,swin,224,0.27000001072883606,Noise
213,0.41595521569252014,49606258,swin_small_patch4_window7_224,swin,224,0.23999999463558197,Noise
214,0.3428237736225128,49606258,swin_small_patch4_window7_224,swin,224,0.20000000298023224,Noise
215,0.28356555104255676,49606258,swin_small_patch4_window7_224,swin,224,0.1599999964237213,Noise
216,0.23912693560123444,49606258,swin_small_patch4_window7_224,swin,224,0.119999997317791,Noise
217,0.20652787387371063,49606258,swin_small_patch4_window7_224,swin,224,0.07999999821186066,Noise
218,0.1840367317199707,49606258,swin_small_patch4_window7_224,swin,224,0.03999999910593033,Noise
219,0.16547197103500366,49606258,swin_small_patch4_window7_224,swin,224,0.0,Noise
220,0.7982039451599121,28288354,swin_tiny_patch4_window7_224,swin,224,0.38999998569488525,Noise
221,0.7386637926101685,28288354,swin_tiny_patch4_window7_224,swin,224,0.3499999940395355,Noise
222,0.6626328825950623,28288354,swin_tiny_patch4_window7_224,swin,224,0.3100000023841858,Noise
223,0.5709971189498901,28288354,swin_tiny_patch4_window7_224,swin,224,0.27000001072883606,Noise
224,0.4981475472450256,28288354,swin_tiny_patch4_window7_224,swin,224,0.23999999463558197,Noise
225,0.40300822257995605,28288354,swin_tiny_patch4_window7_224,swin,224,0.20000000298023224,Noise
226,0.3326554298400879,28288354,swin_tiny_patch4_window7_224,swin,224,0.1599999964237213,Noise
227,0.27859213948249817,28288354,swin_tiny_patch4_window7_224,swin,224,0.119999997317791,Noise
228,0.2390262633562088,28288354,swin_tiny_patch4_window7_224,swin,224,0.07999999821186066,Noise
229,0.21055492758750916,28288354,swin_tiny_patch4_window7_224,swin,224,0.03999999910593033,Noise
230,0.18820473551750183,28288354,swin_tiny_patch4_window7_224,swin,224,0.0,Noise
231,0.2916466295719147,66347960,tf_efficientnet_b7,efficientnet,600,0.38999998569488525,Noise
232,0.24641425907611847,66347960,tf_efficientnet_b7,efficientnet,600,0.3499999940395355,Noise
233,0.215584933757782,66347960,tf_efficientnet_b7,efficientnet,600,0.3100000023841858,Noise
234,0.19553285837173465,66347960,tf_efficientnet_b7,efficientnet,600,0.27000001072883606,Noise
235,0.18333333730697632,66347960,tf_efficientnet_b7,efficientnet,600,0.23999999463558197,Noise
236,0.16965144872665405,66347960,tf_efficientnet_b7,efficientnet,600,0.20000000298023224,Noise
237,0.15737178921699524,66347960,tf_efficientnet_b7,efficientnet,600,0.1599999964237213,Noise
238,0.1450120210647583,66347960,tf_efficientnet_b7,efficientnet,600,0.119999997317791,Noise
239,0.13641826808452606,66347960,tf_efficientnet_b7,efficientnet,600,0.07999999821186066,Noise
240,0.13217146694660187,66347960,tf_efficientnet_b7,efficientnet,600,0.03999999910593033,Noise
241,0.1311898976564407,66347960,tf_efficientnet_b7,efficientnet,600,0.0,Noise
242,0.6090545058250427,43040704,tf_efficientnet_b6,efficientnet,528,0.38999998569488525,Noise
243,0.5142227411270142,43040704,tf_efficientnet_b6,efficientnet,528,0.3499999940395355,Noise
244,0.4270232319831848,43040704,tf_efficientnet_b6,efficientnet,528,0.3100000023841858,Noise
245,0.35236379504203796,43040704,tf_efficientnet_b6,efficientnet,528,0.27000001072883606,Noise
246,0.3085336685180664,43040704,tf_efficientnet_b6,efficientnet,528,0.23999999463558197,Noise
247,0.2577524185180664,43040704,tf_efficientnet_b6,efficientnet,528,0.20000000298023224,Noise
248,0.21838942170143127,43040704,tf_efficientnet_b6,efficientnet,528,0.1599999964237213,Noise
249,0.185917466878891,43040704,tf_efficientnet_b6,efficientnet,528,0.119999997317791,Noise
250,0.16544471681118011,43040704,tf_efficientnet_b6,efficientnet,528,0.07999999821186066,Noise
251,0.15062099695205688,43040704,tf_efficientnet_b6,efficientnet,528,0.03999999910593033,Noise
252,0.1348758041858673,43040704,tf_efficientnet_b6,efficientnet,528,0.0,Noise
253,0.6206730604171753,30389784,tf_efficientnet_b5,efficientnet,456,0.38999998569488525,Noise
254,0.5078125,30389784,tf_efficientnet_b5,efficientnet,456,0.3499999940395355,Noise
255,0.3952323794364929,30389784,tf_efficientnet_b5,efficientnet,456,0.3100000023841858,Noise
256,0.3119591474533081,30389784,tf_efficientnet_b5,efficientnet,456,0.27000001072883606,Noise
257,0.26702722907066345,30389784,tf_efficientnet_b5,efficientnet,456,0.23999999463558197,Noise
258,0.2295873463153839,30389784,tf_efficientnet_b5,efficientnet,456,0.20000000298023224,Noise
259,0.20090144872665405,30389784,tf_efficientnet_b5,efficientnet,456,0.1599999964237213,Noise
260,0.1777043342590332,30389784,tf_efficientnet_b5,efficientnet,456,0.119999997317791,Noise
261,0.15785256028175354,30389784,tf_efficientnet_b5,efficientnet,456,0.07999999821186066,Noise
262,0.14907853305339813,30389784,tf_efficientnet_b5,efficientnet,456,0.03999999910593033,Noise
263,0.1400841325521469,30389784,tf_efficientnet_b5,efficientnet,456,0.0,Noise
264,0.8579527139663696,19341616,tf_efficientnet_b4,efficientnet,380,0.38999998569488525,Noise
265,0.7411258220672607,19341616,tf_efficientnet_b4,efficientnet,380,0.3499999940395355,Noise
266,0.6063902378082275,19341616,tf_efficientnet_b4,efficientnet,380,0.3100000023841858,Noise
267,0.4783453643321991,19341616,tf_efficientnet_b4,efficientnet,380,0.27000001072883606,Noise
268,0.3945512771606446,19341616,tf_efficientnet_b4,efficientnet,380,0.23999999463558197,Noise
269,0.32205528020858765,19341616,tf_efficientnet_b4,efficientnet,380,0.20000000298023224,Noise
270,0.25390625,19341616,tf_efficientnet_b4,efficientnet,380,0.1599999964237213,Noise
271,0.2036658674478531,19341616,tf_efficientnet_b4,efficientnet,380,0.119999997317791,Noise
272,0.1724158674478531,19341616,tf_efficientnet_b4,efficientnet,380,0.07999999821186066,Noise
273,0.15326522290706637,19341616,tf_efficientnet_b4,efficientnet,380,0.03999999910593033,Noise
274,0.14817708730697632,19341616,tf_efficientnet_b4,efficientnet,380,0.0,Noise
275,0.765625,12233232,tf_efficientnet_b3,efficientnet,300,0.38999998569488525,Noise
276,0.7099759578704834,12233232,tf_efficientnet_b3,efficientnet,300,0.3499999940395355,Noise
277,0.6506410241127014,12233232,tf_efficientnet_b3,efficientnet,300,0.3100000023841858,Noise
278,0.5843148827552795,12233232,tf_efficientnet_b3,efficientnet,300,0.27000001072883606,Noise
279,0.5270432829856873,12233232,tf_efficientnet_b3,efficientnet,300,0.23999999463558197,Noise
280,0.43609777092933655,12233232,tf_efficientnet_b3,efficientnet,300,0.20000000298023224,Noise
281,0.34503206610679626,12233232,tf_efficientnet_b3,efficientnet,300,0.1599999964237213,Noise
282,0.26750800013542175,12233232,tf_efficientnet_b3,efficientnet,300,0.119999997317791,Noise
283,0.2101762890815735,12233232,tf_efficientnet_b3,efficientnet,300,0.07999999821186066,Noise
284,0.17538060247898102,12233232,tf_efficientnet_b3,efficientnet,300,0.03999999910593033,Noise
285,0.16129808127880096,12233232,tf_efficientnet_b3,efficientnet,300,0.0,Noise
286,0.8745192289352417,9109994,tf_efficientnet_b2,efficientnet,260,0.38999998569488525,Noise
287,0.826442301273346,9109994,tf_efficientnet_b2,efficientnet,260,0.3499999940395355,Noise
288,0.7653645873069763,9109994,tf_efficientnet_b2,efficientnet,260,0.3100000023841858,Noise
289,0.6878806352615356,9109994,tf_efficientnet_b2,efficientnet,260,0.27000001072883606,Noise
290,0.6169270873069763,9109994,tf_efficientnet_b2,efficientnet,260,0.23999999463558197,Noise
291,0.5133012533187866,9109994,tf_efficientnet_b2,efficientnet,260,0.20000000298023224,Noise
292,0.4104366898536682,9109994,tf_efficientnet_b2,efficientnet,260,0.1599999964237213,Noise
293,0.3157051205635071,9109994,tf_efficientnet_b2,efficientnet,260,0.119999997317791,Noise
294,0.244511216878891,9109994,tf_efficientnet_b2,efficientnet,260,0.07999999821186066,Noise
295,0.1977964788675308,9109994,tf_efficientnet_b2,efficientnet,260,0.03999999910593033,Noise
296,0.17826522886753082,9109994,tf_efficientnet_b2,efficientnet,260,0.0,Noise
297,0.9726161956787108,7794184,tf_efficientnet_b1,efficientnet,240,0.38999998569488525,Noise
298,0.9309495091438292,7794184,tf_efficientnet_b1,efficientnet,240,0.3499999940395355,Noise
299,0.8637219667434692,7794184,tf_efficientnet_b1,efficientnet,240,0.3100000023841858,Noise
300,0.7720752954483032,7794184,tf_efficientnet_b1,efficientnet,240,0.27000001072883606,Noise
301,0.6918469667434692,7794184,tf_efficientnet_b1,efficientnet,240,0.23999999463558197,Noise
302,0.5707131624221802,7794184,tf_efficientnet_b1,efficientnet,240,0.20000000298023224,Noise
303,0.4497796595096588,7794184,tf_efficientnet_b1,efficientnet,240,0.1599999964237213,Noise
304,0.34617388248443604,7794184,tf_efficientnet_b1,efficientnet,240,0.119999997317791,Noise
305,0.2661057710647583,7794184,tf_efficientnet_b1,efficientnet,240,0.07999999821186066,Noise
306,0.21448317170143127,7794184,tf_efficientnet_b1,efficientnet,240,0.03999999910593033,Noise
307,0.1876402199268341,7794184,tf_efficientnet_b1,efficientnet,240,0.0,Noise
308,0.9746994972229004,5288548,tf_efficientnet_b0,efficientnet,224,0.38999998569488525,Noise
309,0.9467347860336304,5288548,tf_efficientnet_b0,efficientnet,224,0.3499999940395355,Noise
310,0.8993990421295166,5288548,tf_efficientnet_b0,efficientnet,224,0.3100000023841858,Noise
